Job_name,last_update,job_salary,rate,currency,salary_info,Benefits
SecureApp Technologies Security Engineer Salaries,22/Sep/2020,"$89,708",/yr,(USD),"The typical SecureApp Technologies Security Engineer salary is $89,708. Security Engineer salaries at SecureApp Technologies can range from $73,415 - $106,590. This estimate is based upon 21 SecureApp Technologies Security Engineer salary report(s) provided by employees or estimated based upon statistical methods. When factoring in bonuses and additional compensation, a Security Engineer at SecureApp Technologies can expect to make an average total pay of $89,708 . See all Security Engineer salaries to learn how this stacks up in the market.",
CIGNEX Datamatics Software Architect Salaries,10/Jan/2021,"$84,637",/yr,(USD),"The typical CIGNEX Datamatics Software Architect salary is $84,637. Software Architect salaries at CIGNEX Datamatics can range from $74,283 - $124,971. This estimate is based upon 28 CIGNEX Datamatics Software Architect salary report(s) provided by employees or estimated based upon statistical methods. When factoring in bonuses and additional compensation, a Software Architect at CIGNEX Datamatics can expect to make an average total pay of $84,637 . See all Software Architect salaries to learn how this stacks up in the market.",
Innominds Software Software Architect Salaries,11/Nov/2020,"$113,834",/yr,(USD),"The typical Innominds Software Software Architect salary is $113,834. Software Architect salaries at Innominds Software can range from $89,678 - $116,038. This estimate is based upon 52 Innominds Software Software Architect salary report(s) provided by employees or estimated based upon statistical methods. When factoring in bonuses and additional compensation, a Software Architect at Innominds Software can expect to make an average total pay of $113,834 . See all Software Architect salaries to learn how this stacks up in the market.",
Lockheed Martin Software Architect Salaries,28/Mar/2021,"$126,176",/yr,(USD),"The typical Lockheed Martin Software Architect salary is $126,176. Software Architect salaries at Lockheed Martin can range from $93,203 - $154,899. This estimate is based upon 25 Lockheed Martin Software Architect salary report(s) provided by employees or estimated based upon statistical methods. When factoring in bonuses and additional compensation, a Software Architect at Lockheed Martin can expect to make an average total pay of $126,176 . See all Software Architect salaries to learn how this stacks up in the market.","Health Insurance,Dental Insurance,Flexible Spending Account (FSA),Vision Insurance,Health Savings Account (HSA),Life Insurance,Supplemental Life Insurance,Disability Insurance,Occupational Accident Insurance,Health Care On-Site,Mental Health Care,Retiree Health & Medical,Accidental Death & Dismemberment Insurance,401K Plan,Retirement Plan,Performance Bonus,Charitable Gift Matching,Maternity & Paternity Leave,Work From Home,Reduced or Flexible Hours,Military Leave,Family Medical Leave,Unpaid Extended Leave,Vacation & Paid Time Off,Sick Days,Paid Holidays,Bereavement Leave,Employee Discount,Employee Assistance Program,Mobile Phone Discount,Company Social Events,Diversity Program,Job Training,Professional Development,Tuition Assistance"
Lobacz Chiropractic Devops Salaries,14/Oct/2020,"$62,550 - $68,121",/yr,(USD),"Devops salaries at Lobacz Chiropractic can range from $62,550-$68,121. This estimate is based upon 1 Lobacz Chiropractic Devops salary report(s) provided by employees or estimated based upon statistical methods. See all Devops salaries to learn how this stacks up in the market.",
CGI Software Architect Salaries,5/Mar/2021,"$137,560",/yr,(USD),"The typical CGI Software Architect salary is $137,560. Software Architect salaries at CGI can range from $87,593 - $192,873. This estimate is based upon 250 CGI Software Architect salary report(s) provided by employees or estimated based upon statistical methods. When factoring in bonuses and additional compensation, a Software Architect at CGI can expect to make an average total pay of $137,560 . See all Software Architect salaries to learn how this stacks up in the market.",
Birlasoft Software Architect Salaries,10/Mar/2021,"$80,528",/yr,(USD),"The typical Birlasoft Software Architect salary is $80,528. Software Architect salaries at Birlasoft can range from $62,593 - $101,434. This estimate is based upon 17 Birlasoft Software Architect salary report(s) provided by employees or estimated based upon statistical methods. When factoring in bonuses and additional compensation, a Software Architect at Birlasoft can expect to make an average total pay of $80,528 . See all Software Architect salaries to learn how this stacks up in the market.","Health Insurance,Dental Insurance,401K Plan,Maternity & Paternity Leave,Work From Home"
Leidos Software Architect Salaries,16/Mar/2021,"$169,400",/yr,(USD),"The typical Leidos Software Architect salary is $169,400. Software Architect salaries at Leidos can range from $106,686 - $192,855. This estimate is based upon 36 Leidos Software Architect salary report(s) provided by employees or estimated based upon statistical methods. When factoring in bonuses and additional compensation, a Software Architect at Leidos can expect to make an average total pay of $169,400 . See all Software Architect salaries to learn how this stacks up in the market.","Health Insurance,Dental Insurance,Flexible Spending Account (FSA),Vision Insurance,Health Savings Account (HSA),Life Insurance,Supplemental Life Insurance,Disability Insurance,Occupational Accident Insurance,Health Care On-Site,Mental Health Care,Accidental Death & Dismemberment Insurance,401K Plan,Employee Stock Purchase Plan,Childcare,Military Leave,Vacation & Paid Time Off,Paid Holidays,Bereavement Leave,Employee Discount,Employee Assistance Program,Mobile Phone Discount"
Cisco Systems Software Architect Salaries,19/Apr/2021,"$144,448",/yr,(USD),"The typical Cisco Systems Software Architect salary is $144,448. Software Architect salaries at Cisco Systems can range from $121,948 - $191,040. This estimate is based upon 44 Cisco Systems Software Architect salary report(s) provided by employees or estimated based upon statistical methods. When factoring in bonuses and additional compensation, a Software Architect at Cisco Systems can expect to make an average total pay of $144,448 . See all Software Architect salaries to learn how this stacks up in the market.","Health Insurance,Dental Insurance,Flexible Spending Account (FSA),Vision Insurance,Health Savings Account (HSA),Life Insurance,Supplemental Life Insurance,Disability Insurance,Health Care On-Site,Mental Health Care,Retiree Health & Medical,Accidental Death & Dismemberment Insurance,401K Plan,Retirement Plan,Employee Stock Purchase Plan,Performance Bonus,Stock Options,Equity Incentive Plan,Charitable Gift Matching,Maternity & Paternity Leave,Work From Home,Fertility Assistance,Dependent Care,Adoption Assistance,Childcare,Reduced or Flexible Hours,Military Leave,Family Medical Leave,Unpaid Extended Leave,Vacation & Paid Time Off,Sick Days,Paid Holidays,Volunteer Time Off,Bereavement Leave,Employee Discount,Employee Assistance Program,Gym Membership,Commuter Checks & Assistance,Mobile Phone Discount,Company Social Events,Legal Assistance,Diversity Program,Job Training,Professional Development,Tuition Assistance"
Shero Designs Backend Developer Salaries,10/Feb/2017,"$47,080 - $62,777",/yr,(USD),"Backend Developer salaries at Shero Designs can range from $47,080-$62,777. This estimate is based upon 2 Shero Designs Backend Developer salary report(s) provided by employees or estimated based upon statistical methods. See all Backend Developer salaries to learn how this stacks up in the market.",
Aetna Data Scientist Salaries,17/Apr/2021,"$125,921",/yr,(USD),"The typical Aetna Data Scientist salary is $125,921. Data Scientist salaries at Aetna can range from $84,968 - $155,228. This estimate is based upon 82 Aetna Data Scientist salary report(s) provided by employees or estimated based upon statistical methods. When factoring in bonuses and additional compensation, a Data Scientist at Aetna can expect to make an average total pay of $126,743 . See all Data Scientist salaries to learn how this stacks up in the market.",
Spotify Data Engineer Salaries,21/Apr/2021,"$152,292",/yr,(USD),"The typical Spotify Data Engineer salary is $152,292. Data Engineer salaries at Spotify can range from $109,248 - $196,622. This estimate is based upon 27 Spotify Data Engineer salary report(s) provided by employees or estimated based upon statistical methods. When factoring in bonuses and additional compensation, a Data Engineer at Spotify can expect to make an average total pay of $152,292 . See all Data Engineer salaries to learn how this stacks up in the market.","Health Insurance,Dental Insurance,Vision Insurance,401K Plan,Employee Stock Purchase Plan,Stock Options,Equity Incentive Plan,Maternity & Paternity Leave,Work From Home,Vacation & Paid Time Off,Sick Days,Paid Holidays,Employee Discount,Free Lunch or Snacks,Company Social Events"
Perspecta Tester Salaries,6/Apr/2021,"$71,808",/yr,(USD),"The typical Perspecta Tester salary is $71,808. Tester salaries at Perspecta can range from $62,575 - $84,117. This estimate is based upon 5 Perspecta Tester salary report(s) provided by employees or estimated based upon statistical methods. When factoring in bonuses and additional compensation, a Tester at Perspecta can expect to make an average total pay of $71,808 . See all Tester salaries to learn how this stacks up in the market.",
NTT DATA UI Designer Salaries,4/Apr/2020,"$88,217",/yr,(USD),"The typical NTT DATA UI Designer salary is $88,217. UI Designer salaries at NTT DATA can range from $84,791 - $98,485. This estimate is based upon 4 NTT DATA UI Designer salary report(s) provided by employees or estimated based upon statistical methods. When factoring in bonuses and additional compensation, a UI Designer at NTT DATA can expect to make an average total pay of $88,217 . See all UI Designer salaries to learn how this stacks up in the market.","Health Insurance,Dental Insurance,Flexible Spending Account (FSA),Vision Insurance,Life Insurance,Supplemental Life Insurance,Disability Insurance,401K Plan,Retirement Plan,Maternity & Paternity Leave,Family Medical Leave,Vacation & Paid Time Off,Sick Days,Paid Holidays,Employee Assistance Program,Job Training,Professional Development,Tuition Assistance"
J.P. Morgan UX Designer Salaries,14/Dec/2020,"$109,039",/yr,(USD),"The typical J.P. Morgan UX Designer salary is $109,039. UX Designer salaries at J.P. Morgan can range from $93,901 - $125,936. This estimate is based upon 5 J.P. Morgan UX Designer salary report(s) provided by employees or estimated based upon statistical methods. When factoring in bonuses and additional compensation, a UX Designer at J.P. Morgan can expect to make an average total pay of $109,039 . See all UX Designer salaries to learn how this stacks up in the market.",Flexible Spending Account (FSA)
ViZZ Backend Developer Salaries,20/Feb/2021,"$78,436 - $88,188",/yr,(USD),"Backend Developer salaries at ViZZ can range from $78,436-$88,188. This estimate is based upon 2 ViZZ Backend Developer salary report(s) provided by employees or estimated based upon statistical methods. See all Backend Developer salaries to learn how this stacks up in the market.",
L Brands Senior Front End Developer Salaries,31/Mar/2020,"$116,025",/yr,(USD),"The typical L Brands Senior Front End Developer salary is $116,025. Senior Front End Developer salaries at L Brands can range from $102,562 - $140,348. This estimate is based upon 6 L Brands Senior Front End Developer salary report(s) provided by employees or estimated based upon statistical methods. When factoring in bonuses and additional compensation, a Senior Front End Developer at L Brands can expect to make an average total pay of $119,999 . See all Senior Front End Developer salaries to learn how this stacks up in the market.","Health Insurance,Dental Insurance,Vision Insurance,Life Insurance,401K Plan,Retirement Plan,Employee Stock Purchase Plan,Maternity & Paternity Leave,Vacation & Paid Time Off,Employee Discount,Professional Development,Tuition Assistance"
Hatfield Media Backend Developer Salaries,22/Dec/2020,"$48,767 - $52,830",/yr,(USD),"Backend Developer salaries at Hatfield Media can range from $48,767-$52,830. This estimate is based upon 2 Hatfield Media Backend Developer salary report(s) provided by employees or estimated based upon statistical methods. See all Backend Developer salaries to learn how this stacks up in the market.",
Dauntless Backend Developer Salaries,13/Oct/2020,"$38,028 - $97,211",/yr,(USD),"Backend Developer salaries at Dauntless can range from $38,028-$97,211. This estimate is based upon 2 Dauntless Backend Developer salary report(s) provided by employees or estimated based upon statistical methods. See all Backend Developer salaries to learn how this stacks up in the market.",
White Lion Interactive Backend Developer Salaries,2/Apr/2015,"$48,005 - $58,230",/yr,(USD),"Backend Developer salaries at White Lion Interactive can range from $48,005-$58,230. This estimate is based upon 2 White Lion Interactive Backend Developer salary report(s) provided by employees or estimated based upon statistical methods. See all Backend Developer salaries to learn how this stacks up in the market.",
Findaway World Backend Developer Salaries,13/Jan/2021,"$54,286 - $78,520",/yr,(USD),"Backend Developer salaries at Findaway World can range from $54,286-$78,520. This estimate is based upon 2 Findaway World Backend Developer salary report(s) provided by employees or estimated based upon statistical methods. See all Backend Developer salaries to learn how this stacks up in the market.",
Something Digital Backend Developer Salaries,5/Oct/2020,"$83,264 - $107,258",/yr,(USD),"Backend Developer salaries at Something Digital can range from $83,264-$107,258. This estimate is based upon 2 Something Digital Backend Developer salary report(s) provided by employees or estimated based upon statistical methods. See all Backend Developer salaries to learn how this stacks up in the market.",
Genius Plaza Backend Developer Salaries,2/Mar/2021,"$67,045 - $75,000",/yr,(USD),"The typical Genius Plaza Backend Developer salary is $72,271. Backend Developer salaries at Genius Plaza can range from $67,045 - $75,000. This estimate is based upon 3 Genius Plaza Backend Developer salary report(s) provided by employees or estimated based upon statistical methods. When factoring in bonuses and additional compensation, a Backend Developer at Genius Plaza can expect to make an average total pay of $72,271 . See all Backend Developer salaries to learn how this stacks up in the market.",
Retail Business Services Backend Developer Salaries,11/Mar/2021,"$49,547 - $63,000",/yr,(USD),"The typical Retail Business Services Backend Developer salary is $60,708. Backend Developer salaries at Retail Business Services can range from $49,547 - $63,000. This estimate is based upon 3 Retail Business Services Backend Developer salary report(s) provided by employees or estimated based upon statistical methods. When factoring in bonuses and additional compensation, a Backend Developer at Retail Business Services can expect to make an average total pay of $60,708 . See all Backend Developer salaries to learn how this stacks up in the market.",
AutoRentals Backend Developer Salaries,28/Aug/2020,"$113,834",/yr,(USD),"The typical AutoRentals Backend Developer salary is $113,834. Backend Developer salaries at AutoRentals can range from $111,920 - $113,834. This estimate is based upon 4 AutoRentals Backend Developer salary report(s) provided by employees or estimated based upon statistical methods. When factoring in bonuses and additional compensation, a Backend Developer at AutoRentals can expect to make an average total pay of $113,834 . See all Backend Developer salaries to learn how this stacks up in the market.",
Fjorge Backend Developer Salaries,11/Feb/2021,"$62,091",/yr,(USD),"The typical Fjorge Backend Developer salary is $62,091. Backend Developer salaries at Fjorge can range from $55,453 - $70,383. This estimate is based upon 5 Fjorge Backend Developer salary report(s) provided by employees or estimated based upon statistical methods. When factoring in bonuses and additional compensation, a Backend Developer at Fjorge can expect to make an average total pay of $62,091 . See all Backend Developer salaries to learn how this stacks up in the market.",
Corporate Travel Management Backend Developer Salaries,11/Mar/2021,"$119,691 - $130,980",/yr,(USD),"Backend Developer salaries at Corporate Travel Management can range from $119,691-$130,980. This estimate is based upon 2 Corporate Travel Management Backend Developer salary report(s) provided by employees or estimated based upon statistical methods. See all Backend Developer salaries to learn how this stacks up in the market.",
Antra Backend Developer Salaries,3/Apr/2021,"$57,916 - $63,393",/yr,(USD),"Backend Developer salaries at Antra can range from $57,916-$63,393. This estimate is based upon 2 Antra Backend Developer salary report(s) provided by employees or estimated based upon statistical methods. See all Backend Developer salaries to learn how this stacks up in the market.","Health Insurance,Dental Insurance,Vision Insurance,Health Savings Account (HSA),Vacation & Paid Time Off,Sick Days,Job Training"
Freelancer Backend Developer Hourly Pay,28/Mar/2021,$33 - $42,/hr,(USD),Backend Developer salaries at Freelancer can range from $33-$42. This estimate is based upon 2 Freelancer Backend Developer salary report(s) provided by employees or estimated based upon statistical methods. See all Backend Developer salaries to learn how this stacks up in the market.,
Apex Systems Backend Developer Hourly Pay,7/May/2019,$45 - $49,/hr,(USD),Backend Developer salaries at Apex Systems can range from $45-$49. This estimate is based upon 2 Apex Systems Backend Developer salary report(s) provided by employees or estimated based upon statistical methods. See all Backend Developer salaries to learn how this stacks up in the market.,"Health Insurance,Dental Insurance,Vision Insurance,Life Insurance,Supplemental Life Insurance,401K Plan,Employee Stock Purchase Plan,Performance Bonus,Vacation & Paid Time Off,Paid Holidays,Gym Membership,Job Training,Tuition Assistance"
Tata Consultancy Services Backend Developer Salaries,5/Apr/2021,"$71,659 - $109,195",/yr,(USD),"Backend Developer salaries at Tata Consultancy Services can range from $71,659-$109,195. This estimate is based upon 2 Tata Consultancy Services Backend Developer salary report(s) provided by employees or estimated based upon statistical methods. See all Backend Developer salaries to learn how this stacks up in the market.",
DentalQore Backend Developer Salaries,6/Mar/2020,"$65,941 - $100,900",/yr,(USD),"The typical DentalQore Backend Developer salary is $98,911. Backend Developer salaries at DentalQore can range from $65,941 - $100,900. This estimate is based upon 3 DentalQore Backend Developer salary report(s) provided by employees or estimated based upon statistical methods. When factoring in bonuses and additional compensation, a Backend Developer at DentalQore can expect to make an average total pay of $98,911 . See all Backend Developer salaries to learn how this stacks up in the market.","Health Insurance,Dental Insurance,Flexible Spending Account (FSA),Vision Insurance,Health Savings Account (HSA),Life Insurance,Supplemental Life Insurance,401K Plan,Maternity & Paternity Leave,Military Leave,Family Medical Leave,Vacation & Paid Time Off,Paid Holidays,Free Lunch or Snacks,Company Social Events,Job Training"
IBM Backend Developer Salaries,11/Feb/2021,"$62,060",/yr,(USD),"The typical IBM Backend Developer salary is $62,060. Backend Developer salaries at IBM can range from $57,871 - $74,648. This estimate is based upon 8 IBM Backend Developer salary report(s) provided by employees or estimated based upon statistical methods. When factoring in bonuses and additional compensation, a Backend Developer at IBM can expect to make an average total pay of $62,060 . See all Backend Developer salaries to learn how this stacks up in the market.","Health Insurance,Dental Insurance,Life Insurance,Mental Health Care,Vacation & Paid Time Off,Employee Assistance Program"
Facebook Backend Developer Monthly Pay,11/Apr/2021,"$5,622 - $10,457",/mo,(USD),"Backend Developer salaries at Facebook can range from $5,622-$10,457. This estimate is based upon 2 Facebook Backend Developer salary report(s) provided by employees or estimated based upon statistical methods. See all Backend Developer salaries to learn how this stacks up in the market.","Health Insurance,Dental Insurance,Flexible Spending Account (FSA),Vision Insurance,Life Insurance,Health Care On-Site,Mental Health Care,401K Plan,Performance Bonus,Stock Options,Maternity & Paternity Leave,Work From Home,Vacation & Paid Time Off,Sick Days,Paid Holidays,Sabbatical,Bereavement Leave,Employee Discount,Free Lunch or Snacks,Employee Assistance Program,Gym Membership,Commuter Checks & Assistance,Mobile Phone Discount,Company Social Events,Diversity Program,Job Training,Professional Development"
Isobar Senior Front End Developer Salaries,9/Mar/2020,"$109,854",/yr,(USD),"The typical Isobar Senior Front End Developer salary is $109,854. Senior Front End Developer salaries at Isobar can range from $88,889 - $154,592. This estimate is based upon 6 Isobar Senior Front End Developer salary report(s) provided by employees or estimated based upon statistical methods. When factoring in bonuses and additional compensation, a Senior Front End Developer at Isobar can expect to make an average total pay of $112,482 . See all Senior Front End Developer salaries to learn how this stacks up in the market.","Health Insurance,Dental Insurance,Life Insurance,Maternity & Paternity Leave,Employee Discount"
PayPal Senior Front End Developer Salaries,20/Jan/2021,"$162,827",/yr,(USD),"The typical PayPal Senior Front End Developer salary is $162,827. Senior Front End Developer salaries at PayPal can range from $104,574 - $194,817. This estimate is based upon 6 PayPal Senior Front End Developer salary report(s) provided by employees or estimated based upon statistical methods. When factoring in bonuses and additional compensation, a Senior Front End Developer at PayPal can expect to make an average total pay of $165,632 . See all Senior Front End Developer salaries to learn how this stacks up in the market.","Health Insurance,Dental Insurance,Flexible Spending Account (FSA),Vision Insurance,Health Savings Account (HSA),Life Insurance,Disability Insurance,Accidental Death & Dismemberment Insurance,401K Plan,Retirement Plan,Employee Stock Purchase Plan,Performance Bonus,Stock Options,Charitable Gift Matching,Maternity & Paternity Leave,Work From Home,Dependent Care,Adoption Assistance,Childcare,Reduced or Flexible Hours,Military Leave,Family Medical Leave,Unpaid Extended Leave,Vacation & Paid Time Off,Sick Days,Paid Holidays,Volunteer Time Off,Sabbatical,Bereavement Leave,Employee Assistance Program,Gym Membership,Company Social Events,Legal Assistance,Diversity Program,Job Training,Professional Development,Tuition Assistance"
Ancestry Senior Front End Developer Salaries,8/Sep/2020,"$98,452",/yr,(USD),"The typical Ancestry Senior Front End Developer salary is $98,452. Senior Front End Developer salaries at Ancestry can range from $85,330 - $137,165. This estimate is based upon 6 Ancestry Senior Front End Developer salary report(s) provided by employees or estimated based upon statistical methods. When factoring in bonuses and additional compensation, a Senior Front End Developer at Ancestry can expect to make an average total pay of $105,877 . See all Senior Front End Developer salaries to learn how this stacks up in the market.","Health Insurance,Dental Insurance,Flexible Spending Account (FSA),Vision Insurance,Health Savings Account (HSA),Life Insurance,Supplemental Life Insurance,Disability Insurance,Mental Health Care,401K Plan,Retirement Plan,Performance Bonus,Maternity & Paternity Leave,Work From Home,Family Medical Leave,Vacation & Paid Time Off,Sick Days,Paid Holidays,Volunteer Time Off,Bereavement Leave,Employee Discount,Free Lunch or Snacks,Gym Membership,Commuter Checks & Assistance,Company Social Events,Legal Assistance,Diversity Program,Job Training,Professional Development,Tuition Assistance"
MathWorks Senior Front End Developer Salaries,5/Jun/2020,"$112,979",/yr,(USD),"The typical MathWorks Senior Front End Developer salary is $112,979. Senior Front End Developer salaries at MathWorks can range from $112,683 - $133,357. This estimate is based upon 6 MathWorks Senior Front End Developer salary report(s) provided by employees or estimated based upon statistical methods. When factoring in bonuses and additional compensation, a Senior Front End Developer at MathWorks can expect to make an average total pay of $125,342 . See all Senior Front End Developer salaries to learn how this stacks up in the market.","Health Insurance,Dental Insurance,Flexible Spending Account (FSA),Vision Insurance,Health Savings Account (HSA),Life Insurance,Accidental Death & Dismemberment Insurance,401K Plan,Performance Bonus,Maternity & Paternity Leave,Family Medical Leave,Vacation & Paid Time Off,Sick Days,Paid Holidays,Volunteer Time Off,Employee Discount,Free Lunch or Snacks,Gym Membership,Professional Development"
Acquity Group Senior Front End Developer Salaries,19/Oct/2015,"$90,821",/yr,(USD),"The typical Acquity Group Senior Front End Developer salary is $90,821. Senior Front End Developer salaries at Acquity Group can range from $66,579 - $111,338. This estimate is based upon 9 Acquity Group Senior Front End Developer salary report(s) provided by employees or estimated based upon statistical methods. When factoring in bonuses and additional compensation, a Senior Front End Developer at Acquity Group can expect to make an average total pay of $90,821 . See all Senior Front End Developer salaries to learn how this stacks up in the market.",
Intel Corporation Senior Front End Developer Salaries,5/Nov/2020,"$133,311",/yr,(USD),"The typical Intel Corporation Senior Front End Developer salary is $133,311. Senior Front End Developer salaries at Intel Corporation can range from $110,817 - $152,435. This estimate is based upon 6 Intel Corporation Senior Front End Developer salary report(s) provided by employees or estimated based upon statistical methods. When factoring in bonuses and additional compensation, a Senior Front End Developer at Intel Corporation can expect to make an average total pay of $133,311 . See all Senior Front End Developer salaries to learn how this stacks up in the market.","Health Insurance,Dental Insurance,Flexible Spending Account (FSA),Vision Insurance,Health Savings Account (HSA),Life Insurance,Supplemental Life Insurance,Disability Insurance,Occupational Accident Insurance,Health Care On-Site,Mental Health Care,Retiree Health & Medical,Accidental Death & Dismemberment Insurance,401K Plan,Retirement Plan,Employee Stock Purchase Plan,Performance Bonus,Stock Options,Charitable Gift Matching,Maternity & Paternity Leave,Dependent Care,Adoption Assistance,Reduced or Flexible Hours,Military Leave,Family Medical Leave,Unpaid Extended Leave,Vacation & Paid Time Off,Sick Days,Paid Holidays,Volunteer Time Off,Sabbatical,Bereavement Leave,Employee Discount,Employee Assistance Program,Gym Membership,Company Social Events,Travel Concierge,Diversity Program,Job Training,Professional Development,Tuition Assistance"
Ciber Senior Front End Developer Salaries,2/Apr/2020,"$103,989",/yr,(USD),"The typical Ciber Senior Front End Developer salary is $103,989. Senior Front End Developer salaries at Ciber can range from $48,582 - $116,046. This estimate is based upon 7 Ciber Senior Front End Developer salary report(s) provided by employees or estimated based upon statistical methods. When factoring in bonuses and additional compensation, a Senior Front End Developer at Ciber can expect to make an average total pay of $103,989 . See all Senior Front End Developer salaries to learn how this stacks up in the market.","Health Insurance,Dental Insurance,Flexible Spending Account (FSA),Vision Insurance,Health Savings Account (HSA),Life Insurance,Supplemental Life Insurance,Disability Insurance,Accidental Death & Dismemberment Insurance,401K Plan,Employee Stock Purchase Plan,Performance Bonus,Maternity & Paternity Leave,Work From Home,Military Leave,Unpaid Extended Leave,Vacation & Paid Time Off,Sick Days,Paid Holidays,Employee Discount,Employee Assistance Program,Mobile Phone Discount,Diversity Program,Job Training,Professional Development"
Epsilon Senior Front End Developer Salaries,2/Mar/2021,"$98,641",/yr,(USD),"The typical Epsilon Senior Front End Developer salary is $98,641. Senior Front End Developer salaries at Epsilon can range from $56,002 - $125,911. This estimate is based upon 7 Epsilon Senior Front End Developer salary report(s) provided by employees or estimated based upon statistical methods. When factoring in bonuses and additional compensation, a Senior Front End Developer at Epsilon can expect to make an average total pay of $98,641 . See all Senior Front End Developer salaries to learn how this stacks up in the market.","Health Insurance,Dental Insurance,Flexible Spending Account (FSA),Vision Insurance,Health Savings Account (HSA),Life Insurance,Supplemental Life Insurance,401K Plan,Employee Stock Purchase Plan,Charitable Gift Matching,Maternity & Paternity Leave,Work From Home,Childcare,Family Medical Leave,Vacation & Paid Time Off,Sick Days,Paid Holidays,Employee Discount,Free Lunch or Snacks,Employee Assistance Program,Gym Membership,Mobile Phone Discount,Company Social Events,Legal Assistance,Diversity Program,Job Training,Tuition Assistance"
Cognizant Technology Solutions Senior Front End Developer Salaries,9/Apr/2021,"$91,555",/yr,(USD),"The typical Cognizant Technology Solutions Senior Front End Developer salary is $91,555. Senior Front End Developer salaries at Cognizant Technology Solutions can range from $55,659 - $123,862. This estimate is based upon 7 Cognizant Technology Solutions Senior Front End Developer salary report(s) provided by employees or estimated based upon statistical methods. When factoring in bonuses and additional compensation, a Senior Front End Developer at Cognizant Technology Solutions can expect to make an average total pay of $91,555 . See all Senior Front End Developer salaries to learn how this stacks up in the market.",
MRM Senior Front End Developer Salaries,24/Jun/2020,"$100,096",/yr,(USD),"The typical MRM Senior Front End Developer salary is $100,096. Senior Front End Developer salaries at MRM can range from $83,804 - $128,737. This estimate is based upon 7 MRM Senior Front End Developer salary report(s) provided by employees or estimated based upon statistical methods. When factoring in bonuses and additional compensation, a Senior Front End Developer at MRM can expect to make an average total pay of $100,096 . See all Senior Front End Developer salaries to learn how this stacks up in the market.","Health Insurance,Dental Insurance,Flexible Spending Account (FSA),Vision Insurance,Life Insurance,401K Plan,Retirement Plan,Employee Stock Purchase Plan,Maternity & Paternity Leave,Work From Home,Reduced or Flexible Hours,Family Medical Leave,Vacation & Paid Time Off,Paid Holidays,Employee Discount,Employee Assistance Program,Commuter Checks & Assistance,Job Training,Tuition Assistance"
General Motors (GM) Senior Front End Developer Salaries,14/Sep/2020,"$113,569",/yr,(USD),"The typical General Motors (GM) Senior Front End Developer salary is $113,569. Senior Front End Developer salaries at General Motors (GM) can range from $99,546 - $134,149. This estimate is based upon 7 General Motors (GM) Senior Front End Developer salary report(s) provided by employees or estimated based upon statistical methods. When factoring in bonuses and additional compensation, a Senior Front End Developer at General Motors (GM) can expect to make an average total pay of $113,570 . See all Senior Front End Developer salaries to learn how this stacks up in the market.",
Wells Fargo Senior Front End Developer Salaries,20/Dec/2020,"$81,249",/yr,(USD),"The typical Wells Fargo Senior Front End Developer salary is $81,249. Senior Front End Developer salaries at Wells Fargo can range from $55,465 - $150,386. This estimate is based upon 9 Wells Fargo Senior Front End Developer salary report(s) provided by employees or estimated based upon statistical methods. When factoring in bonuses and additional compensation, a Senior Front End Developer at Wells Fargo can expect to make an average total pay of $81,249 . See all Senior Front End Developer salaries to learn how this stacks up in the market.","Health Insurance,Dental Insurance,Flexible Spending Account (FSA),Vision Insurance,Health Savings Account (HSA),401K Plan,Maternity & Paternity Leave,Adoption Assistance,Military Leave,Vacation & Paid Time Off,Paid Holidays,Volunteer Time Off,Tuition Assistance"
1stDibs.com Senior Front End Developer Salaries,10/Mar/2021,"$119,786",/yr,(USD),"The typical 1stDibs.com Senior Front End Developer salary is $119,786. Senior Front End Developer salaries at 1stDibs.com can range from $95,000 - $142,221. This estimate is based upon 9 1stDibs.com Senior Front End Developer salary report(s) provided by employees or estimated based upon statistical methods. When factoring in bonuses and additional compensation, a Senior Front End Developer at 1stDibs.com can expect to make an average total pay of $119,786 . See all Senior Front End Developer salaries to learn how this stacks up in the market.",
Publicis Sapient Senior Front End Developer Salaries,15/Apr/2021,"$100,312",/yr,(USD),"The typical Publicis Sapient Senior Front End Developer salary is $100,312. Senior Front End Developer salaries at Publicis Sapient can range from $75,399 - $141,000. This estimate is based upon 10 Publicis Sapient Senior Front End Developer salary report(s) provided by employees or estimated based upon statistical methods. When factoring in bonuses and additional compensation, a Senior Front End Developer at Publicis Sapient can expect to make an average total pay of $101,200 . See all Senior Front End Developer salaries to learn how this stacks up in the market.","Health Insurance,Dental Insurance,Flexible Spending Account (FSA),Vision Insurance,Health Savings Account (HSA),Life Insurance,401K Plan,Performance Bonus,Charitable Gift Matching,Maternity & Paternity Leave,Work From Home,Dependent Care,Vacation & Paid Time Off,Sick Days,Paid Holidays,Employee Discount,Employee Assistance Program,Pet Friendly Workplace,Company Social Events,Professional Development,Tuition Assistance"
